70,2.7
70,2.6
70,3.7
70,2.6
70,2.5
70,3.4
70,2.2
70,3.1
70,3.3
70,1.5
70,3.1
70,3.2
70,3
70,4
70,0.8
70,5
70,8.4
70,5.5
70,4.1
70,4
70,2
70,2.1
70,4
70,3.1
70,3.9
70,4
70,4.6
70,2.7
70,1.3
70,5
70,4.5
70,7.7
70,7.3
70,7.8
70,4.4
70,6.1
70,3.9
70,4.2
70,3
70,1.5
70,6.7
70,6.6
70,4.3
70,3
70,2.7
70,3.2
70,4.2
70,3.4
70,3.5
70,3.3
70,4.5
70,3.2
70,2.8
70,3.2
70,2.5
70,0.6
70,2.9
80,4.9
80,3.8
80,2.6
80,3.7
80,1.4
80,2.1
80,5.2
80,5.4
80,6.9
80,7.2
80,2.5
80,5.8
80,5.9
80,0.1
80,1.5
80,3.6
80,1.2
80,1.2
80,1.2
80,1.4
80,1.5
80,2
80,2.9
80,3.5
80,1.8
80,2.7
80,3.3
80,2.1
80,2.3
80,5.6
80,6.3
80,4.5
80,5.7
80,4.1
80,5.5
80,4.3
80,3.6
80,3.1
80,0.3
80,2.1
80,3.2
80,2.5
80,2.4
80,1.8
80,3.5
80,3
80,4.7
80,1.9
80,2.5
80,4.2
80,2.6
80,1.3
80,0.7
80,2.6
80,0.6
80,1.2
80,5.8
80,6.1
80,6.9
80,4.3
80,3
80,0.6
80,3
80,1.4
80,4.3
80,1.7
80,3.5
80,4
80,2.1
80,4.3
80,5.5
80,4
80,1.9
80,3.2
80,3.4
80,2.1
80,6.4
80,7.2
80,3.4
80,3.3
80,2.8
80,3.5
80,5.2
80,5.9
80,6.2
80,4.8
80,2.4
80,1.1
80,6.4
80,3
80,2.1
80,2
80,7.4
80,9
80,7.9
80,8.4
80,5
80,10.3
80,7.4
80,3.1
80,6.6
80,5.9
80,3.2
80,6.7
80,4.1
80,8.2
80,4.1
80,2.9
80,6.6
80,4
80,6
80,8.1
80,7.2
80,7.8
80,6.4
80,2.6
80,5.1
80,6.9
80,9
80,4.1
80,4.3
80,3.1
80,1.4
80,2.3
80,4.4
80,4.4
80,5.1
80,2.8
80,1.8
80,2.8
80,4.8
80,2.4
80,5.6
80,3.9
80,4.6
80,4
80,5.6
80,3.6
80,5.1
80,3.8
80,2.6
80,4.6
80,4.8
80,5.4
80,3
80,2.1
80,4.9
80,3.7
80,3.1
80,3
80,3.2
80,4.8
80,4.3
80,5
80,4.2
80,3.8
80,4.1
80,1.2
80,1.8
80,2.1
80,6.1
80,2.6
80,2.9
80,8.1
80,5.8
80,3.7
80,4.2
80,5.5
80,4.9
80,5
80,3.2
80,4.6
80,4
80,1.9
80,3.3
80,0.3
80,1.1
80,1
80,1.1
80,7.4
80,1.2
80,3.6
80,5.9
80,3.9
80,4.9
80,6.2
80,7.2
80,7.4
80,2.6
80,4.5
80,4.6
80,5.9
80,9.6
80,8.1
80,5.2
80,6.4
80,1.2
80,3.6
80,3.5
80,3.7
80,5.6
80,7.9
80,6.5
80,5.5
80,1.9
80,3.8
80,4.9
80,4.7
80,4.4
80,4.8
80,4.6
80,2.9
80,4.1
80,1.8
80,9
80,3.8
80,4.2
80,4.1
80,3.3
80,2.2
80,3.6
80,4.5
80,6.3
80,5.1
80,3.6
80,1.7
80,4
80,6.1
80,7.2
80,4.8
80,4.9
80,5.4
80,4.5
80,5.5
80,6.6
80,6.7
80,6.9
80,5.4
80,6.5
80,3.4
80,3
80,0.7
80,2.6
80,1.6
80,3.4
80,3.9
80,4.2
80,3.7
80,2.1
84,5.1
90,3.9
90,3.1
90,2.7
90,3.7
90,2.6
90,2.1
90,3.4
90,6.7
90,4.8
90,5.2
90,4.6
90,3.2
90,1.8
90,3
90,3.1
90,1
90,0.5
90,1.6
90,2.3
90,3.1
90,5.1
90,7.1
90,6.4
90,5
90,3.6
90,6.3
90,2.4
90,1.9
90,2.6
90,1
90,1.6
90,4.5
90,3.9
90,3.4
90,1.5
90,2.8
90,1.1
90,2.2
90,2.1
90,1.2
90,1.3
90,0.4
90,2.2
90,2.5
90,3.5
90,2.4
90,2.9
90,4.1
90,3.1
90,5.7
90,3.4
90,1.1
